91013 1237	1.3462E+04		1.2495E+03	8.7000E+00	6.4859E+02	2.8000E+00	1.9265E+00	8.8000E-01	2.7567E-04	1.0200E-02
91013 1337	1.3463E+04		1.2483E+03	9.3500E+00	6.4834E+02	2.9900E+00	1.9254E+00	8.7950E-01	2.7567E-04	1.0200E-02
91013 1437	1.3464E+04		1.2480E+03	8.2900E+00	6.4825E+02	2.8400E+00	1.9252E+00	8.7950E-01	2.7567E-04	1.0200E-02
91013 1537	1.3465E+04		1.2476E+03	8.8600E+00	6.4879E+02	2.8700E+00	1.9230E+00	8.7840E-01	2.7567E-04	1.0200E-02
91013 1637	1.3466E+04		1.2479E+03	9.3100E+00	6.4860E+02	2.6400E+00	1.9240E+00	8.7890E-01	2.7567E-04	1.0200E-02
91013 1737	1.3467E+04		1.2475E+03	8.2200E+00	6.4859E+02	3.0800E+00	1.9235E+00	8.7860E-01	2.7567E-04	1.0200E-02
91013 1837	1.3468E+04		1.2520E+03	9.5200E+00	6.4931E+02	2.9200E+00	1.9281E+00	8.8080E-01	2.7854E-04	1.0200E-02
91013 1937	1.3469E+04		1.2523E+03	7.7100E+00	6.4881E+02	3.0400E+00	1.9301E+00	8.8170E-01	2.8141E-04	1.0300E-02
91013 2037	1.3470E+04		1.2534E+03	9.1400E+00	6.4887E+02	2.8200E+00	1.9316E+00	8.8240E-01	2.8428E-04	1.0300E-02
91013 2137	1.3471E+04		1.2540E+03	9.8800E+00	6.4889E+02	3.0300E+00	1.9325E+00	8.8280E-01	2.8715E-04	1.0300E-02
91013 2237	1.3472E+04		1.2538E+03	8.1700E+00	6.4883E+02	2.6900E+00	1.9324E+00	8.8270E-01	2.9002E-04	1.0300E-02
91013 2337	1.3473E+04		1.2541E+03	1.0520E+01	6.4886E+02	2.9500E+00	1.9328E+00	8.8290E-01	2.9289E-04	1.0300E-02
101013 037	1.3474E+04		1.2537E+03	8.8400E+00	6.4887E+02	3.0700E+00	1.9321E+00	8.8260E-01	2.9575E-04	1.0300E-02
101013 137	1.3475E+04		1.2540E+03	9.3800E+00	6.4879E+02	2.9600E+00	1.9328E+00	8.8290E-01	2.9862E-04	1.0300E-02
101013 237	1.3476E+04		1.2548E+03	1.0370E+01	6.4931E+02	2.9300E+00	1.9325E+00	8.8280E-01	3.0149E-04	1.0300E-02
101013 337	1.3477E+04		1.2559E+03	8.8800E+00	6.4978E+02	2.8600E+00	1.9327E+00	8.8290E-01	3.0436E-04	1.0300E-02
101013 437	1.3478E+04		1.2563E+03	8.8800E+00	6.5005E+02	2.8400E+00	1.9326E+00	8.8280E-01	3.0723E-04	1.0300E-02
101013 537	1.3479E+04		1.2563E+03	9.6700E+00	6.5009E+02	3.0200E+00	1.9325E+00	8.8280E-01	3.1010E-04	1.0300E-02
101013 637	1.3480E+04		1.2572E+03	8.0600E+00	6.5027E+02	2.9100E+00	1.9333E+00	8.8310E-01	3.1297E-04	1.0300E-02
101013 737	1.3481E+04		1.2569E+03	9.6600E+00	6.5020E+02	2.8800E+00	1.9331E+00	8.8300E-01	3.1584E-04	1.0300E-02
101013 837	1.3482E+04		1.2563E+03	9.1600E+00	6.5002E+02	3.0500E+00	1.9326E+00	8.8280E-01	3.1871E-04	1.0300E-02
101013 937	1.3483E+04		1.2569E+03	9.7500E+00	6.5054E+02	2.9300E+00	1.9320E+00	8.8250E-01	3.2158E-04	1.0300E-02
101013 1037	1.3484E+04		1.2541E+03	7.7000E+00	6.5056E+02	2.9600E+00	1.9278E+00	8.8060E-01	3.2158E-04	1.0300E-02
101013 1137	1.3485E+04		1.2527E+03	8.5700E+00	6.5028E+02	2.9600E+00	1.9263E+00	8.7990E-01	3.2158E-04	1.0300E-02
101013 1237	1.3486E+04		1.2552E+03	9.5200E+00	6.5120E+02	2.9100E+00	1.9275E+00	8.8050E-01	3.2158E-04	1.0300E-02
101013 1337	1.3487E+04		1.2537E+03	9.9800E+00	6.5079E+02	2.8800E+00	1.9265E+00	8.8000E-01	3.2158E-04	1.0300E-02
101013 1437	1.3488E+04		1.2530E+03	1.0060E+01	6.5095E+02	2.8800E+00	1.9248E+00	8.7930E-01	3.2158E-04	1.0300E-02
101013 1537	1.3489E+04		1.2537E+03	1.0440E+01	6.5142E+02	3.0000E+00	1.9246E+00	8.7920E-01	3.2158E-04	1.0300E-02
101013 1637	1.3490E+04		1.2534E+03	1.0690E+01	6.5105E+02	2.8900E+00	1.9252E+00	8.7940E-01	3.2158E-04	1.0300E-02
101013 1737	1.3491E+04		1.2513E+03	9.4000E+00	6.5042E+02	2.9000E+00	1.9238E+00	8.7880E-01	3.2158E-04	1.0300E-02
101013 1837	1.3492E+04		1.2531E+03	9.3500E+00	6.5027E+02	3.0600E+00	1.9270E+00	8.8030E-01	3.2445E-04	1.0300E-02
101013 1937	1.3493E+04		1.2538E+03	1.0460E+01	6.5017E+02	2.9300E+00	1.9284E+00	8.8090E-01	3.2732E-04	1.0300E-02
101013 2037	1.3494E+04		1.2546E+03	1.0770E+01	6.5038E+02	2.8000E+00	1.9291E+00	8.8120E-01	3.3019E-04	1.0300E-02
101013 2137	1.3495E+04		1.2562E+03	1.0500E+01	6.5062E+02	3.0100E+00	1.9307E+00	8.8190E-01	3.3306E-04	1.0300E-02
101013 2237	1.3496E+04		1.2554E+03	1.0440E+01	6.5068E+02	2.9400E+00	1.9293E+00	8.8130E-01	3.3593E-04	1.0300E-02
101013 2337	1.3497E+04		1.2557E+03	8.8300E+00	6.5081E+02	2.9400E+00	1.9294E+00	8.8130E-01	3.3880E-04	1.0300E-02
111013 037	1.3498E+04		1.2558E+03	1.0710E+01	6.5075E+02	3.1000E+00	1.9297E+00	8.8150E-01	3.4167E-04	1.0300E-02
111013 137	1.3499E+04		1.2558E+03	1.0020E+01	6.5088E+02	3.1300E+00	1.9294E+00	8.8140E-01	3.4454E-04	1.0300E-02
111013 237	1.3500E+04		1.2557E+03	9.1900E+00	6.5087E+02	3.0600E+00	1.9292E+00	8.8130E-01	3.4741E-04	1.0300E-02
111013 337	1.3501E+04		1.2567E+03	9.9400E+00	6.5136E+02	2.8700E+00	1.9293E+00	8.8130E-01	3.5028E-04	1.0300E-02
111013 437	1.3502E+04		1.2573E+03	1.1570E+01	6.5193E+02	2.9700E+00	1.9285E+00	8.8090E-01	3.5314E-04	1.0300E-02
111013 537	1.3503E+04		1.2569E+03	9.9900E+00	6.5177E+02	2.8700E+00	1.9285E+00	8.8090E-01	3.5601E-04	1.0300E-02
111013 637	1.3504E+04		1.2563E+03	1.0550E+01	6.5176E+02	2.8600E+00	1.9276E+00	8.8050E-01	3.5888E-04	1.0300E-02
111013 737	1.3505E+04		1.2566E+03	1.0210E+01	6.5172E+02	3.2600E+00	1.9282E+00	8.8080E-01	3.6175E-04	1.0300E-02
111013 837	1.3506E+04		1.2563E+03	1.0590E+01	6.5180E+02	3.1600E+00	1.9274E+00	8.8040E-01	3.6462E-04	1.0300E-02
111013 937	1.3507E+04		1.2566E+03	1.0070E+01	6.5171E+02	2.8800E+00	1.9282E+00	8.8080E-01	3.6749E-04	1.0300E-02
111013 1037	1.3508E+04		1.2532E+03	9.5800E+00	6.5137E+02	2.6700E+00	1.9239E+00	8.7880E-01	3.6749E-04	1.0300E-02
111013 1137	1.3509E+04		1.2532E+03	1.1080E+01	6.5155E+02	2.7200E+00	1.9234E+00	8.7860E-01	3.6749E-04	1.0300E-02
111013 1237	1.3510E+04		1.2494E+03	8.0300E+00	6.5074E+02	2.8300E+00	1.9200E+00	8.7710E-01	3.6749E-04	1.0300E-02
111013 1337	1.3511E+04		1.2510E+03	9.0000E+00	6.5192E+02	2.9500E+00	1.9189E+00	8.7660E-01	3.6749E-04	1.0300E-02
111013 1437	1.3512E+04		1.2523E+03	1.0740E+01	6.5236E+02	2.9800E+00	1.9197E+00	8.7690E-01	3.6749E-04	1.0300E-02
111013 1537	1.3513E+04		1.2513E+03	9.1300E+00	6.5239E+02	2.8700E+00	1.9180E+00	8.7610E-01	3.6750E-04	1.0300E-02
111013 1637	1.3514E+04		1.2514E+03	8.9400E+00	6.5241E+02	3.0500E+00	1.9181E+00	8.7620E-01	3.6750E-04	1.0300E-02
111013 1737	1.3515E+04		1.2516E+03	1.0930E+01	6.5242E+02	3.0600E+00	1.9184E+00	8.7630E-01	3.6750E-04	1.0300E-02
111013 1837	1.3516E+04		1.2543E+03	9.0700E+00	6.5261E+02	2.9800E+00	1.9220E+00	8.7800E-01	3.7037E-04	1.0300E-02
111013 1937	1.3517E+04		1.2555E+03	1.0470E+01	6.5271E+02	3.0300E+00	1.9236E+00	8.7870E-01	3.7324E-04	1.0300E-02
111013 2037	1.3518E+04		1.2575E+03	1.0270E+01	6.5284E+02	2.9600E+00	1.9261E+00	8.7990E-01	3.7610E-04	1.0300E-02
111013 2137	1.3519E+04		1.2566E+03	6.8700E+00	6.5291E+02	3.0900E+00	1.9246E+00	8.7910E-01	3.7897E-04	1.0300E-02
111013 2237	1.3520E+04		1.2568E+03	9.9800E+00	6.5272E+02	3.2200E+00	1.9255E+00	8.7960E-01	3.8184E-04	1.0400E-02
111013 2337	1.3521E+04		1.2573E+03	9.2800E+00	6.5275E+02	3.0700E+00	1.9261E+00	8.7980E-01	3.8471E-04	1.0400E-02
121013 037	1.3522E+04		1.2567E+03	1.0020E+01	6.5288E+02	2.9900E+00	1.9249E+00	8.7930E-01	3.8758E-04	1.0400E-02
121013 137	1.3523E+04		1.2571E+03	1.0250E+01	6.5294E+02	2.8700E+00	1.9252E+00	8.7940E-01	3.9045E-04	1.0400E-02
121013 237	1.3524E+04		1.2572E+03	9.1900E+00	6.5300E+02	3.2700E+00	1.9253E+00	8.7950E-01	3.9332E-04	1.0400E-02
121013 337	1.3525E+04		1.2566E+03	9.7100E+00	6.5295E+02	3.0400E+00	1.9245E+00	8.7910E-01	3.9619E-04	1.0400E-02
121013 437	1.3526E+04		1.2545E+03	9.8100E+00	6.5200E+02	3.0500E+00	1.9241E+00	8.7890E-01	3.9906E-04	1.0400E-02
121013 537	1.3527E+04		1.2533E+03	9.5100E+00	6.5146E+02	3.0000E+00	1.9239E+00	8.7880E-01	4.0193E-04	1.0400E-02
121013 637	1.3528E+04		1.2527E+03	9.2800E+00	6.5136E+02	3.0700E+00	1.9233E+00	8.7850E-01	4.0480E-04	1.0400E-02
121013 737	1.3529E+04		1.2522E+03	9.1600E+00	6.5124E+02	2.9100E+00	1.9227E+00	8.7830E-01	4.0767E-04	1.0400E-02
121013 837	1.3530E+04		1.2523E+03	9.1700E+00	6.5124E+02	3.0000E+00	1.9230E+00	8.7840E-01	4.1053E-04	1.0400E-02
121013 937	1.3531E+04		1.2517E+03	9.3600E+00	6.5113E+02	3.0800E+00	1.9223E+00	8.7810E-01	4.1340E-04	1.0400E-02
121013 1037	1.3532E+04		1.2493E+03	9.6600E+00	6.5094E+02	2.8800E+00	1.9193E+00	8.7670E-01	4.1340E-04	1.0400E-02
121013 1137	1.3533E+04		1.2485E+03	1.0690E+01	6.5092E+02	3.0700E+00	1.9181E+00	8.7620E-01	4.1341E-04	1.0400E-02
121013 1237	1.3534E+04		1.2471E+03	9.2800E+00	6.5084E+02	2.8600E+00	1.9161E+00	8.7530E-01	4.1341E-04	1.0400E-02
121013 1337	1.3535E+04		1.2471E+03	1.0530E+01	6.5081E+02	3.0700E+00	1.9162E+00	8.7530E-01	4.1341E-04	1.0400E-02
121013 1437	1.3536E+04		1.2461E+03	1.0110E+01	6.5080E+02	3.0200E+00	1.9148E+00	8.7470E-01	4.1341E-04	1.0400E-02
121013 1537	1.3537E+04		1.2460E+03	7.8700E+00	6.5066E+02	3.1900E+00	1.9149E+00	8.7470E-01	4.1341E-04	1.0400E-02
121013 1637	1.3538E+04		1.2453E+03	9.0200E+00	6.5067E+02	2.9000E+00	1.9138E+00	8.7420E-01	4.1341E-04	1.0400E-02
121013 1737	1.3539E+04		1.2445E+03	8.8000E+00	6.5060E+02	3.1100E+00	1.9129E+00	8.7380E-01	4.1341E-04	1.0400E-02
121013 1837	1.3540E+04		1.2472E+03	1.0540E+01	6.5057E+02	2.7900E+00	1.9170E+00	8.7570E-01	4.1628E-04	1.0400E-02
121013 1937	1.3541E+04		1.2487E+03	1.1590E+01	6.5072E+02	2.8600E+00	1.9190E+00	8.7660E-01	4.1915E-04	1.0400E-02
121013 2037	1.3542E+04		1.2492E+03	9.9400E+00	6.5058E+02	3.0200E+00	1.9201E+00	8.7710E-01	4.2202E-04	1.0400E-02
121013 2137	1.3543E+04		1.2490E+03	9.0800E+00	6.5050E+02	2.8400E+00	1.9201E+00	8.7710E-01	4.2489E-04	1.0400E-02
121013 2237	1.3544E+04		1.2497E+03	9.8600E+00	6.5049E+02	2.8500E+00	1.9211E+00	8.7760E-01	4.2776E-04	1.0400E-02
121013 2337	1.3545E+04		1.2493E+03	9.7900E+00	6.5036E+02	3.0300E+00	1.9210E+00	8.7750E-01	4.3063E-04	1.0400E-02
10132013 003700	1.3546E+04		1.2488E+03	9.3200E+00	6.5054E+02	3.0800E+00	1.9196E+00	8.7690E-01	4.3349E-04	1.0400E-02
10132013 013700	1.3547E+04		1.2483E+03	1.0060E+01	6.5040E+02	3.0100E+00	1.9192E+00	8.7670E-01	4.3636E-04	1.0400E-02
10132013 023700	1.3548E+04		1.2488E+03	9.6300E+00	6.5040E+02	3.0000E+00	1.9200E+00	8.7710E-01	4.3923E-04	1.0400E-02
10132013 033700	1.3549E+04		1.2484E+03	1.0840E+01	6.5045E+02	2.9200E+00	1.9193E+00	8.7670E-01	4.4210E-04	1.0400E-02
10132013 043700	1.3550E+04		1.2480E+03	9.7000E+00	6.5043E+02	3.1700E+00	1.9187E+00	8.7650E-01	4.4497E-04	1.0400E-02
10132013 053700	1.3551E+04		1.2475E+03	8.4900E+00	6.5032E+02	2.8800E+00	1.9183E+00	8.7630E-01	4.4784E-04	1.0400E-02
10132013 063700	1.3552E+04		1.2482E+03	8.5500E+00	6.5040E+02	3.0000E+00	1.9191E+00	8.7660E-01	4.5071E-04	1.0400E-02
10132013 073700	1.3553E+04		1.2481E+03	1.1140E+01	6.5069E+02	3.0000E+00	1.9181E+00	8.7620E-01	4.5358E-04	1.0400E-02
10132013 083700	1.3554E+04		1.2477E+03	8.1400E+00	6.5085E+02	2.9800E+00	1.9171E+00	8.7570E-01	4.5645E-04	1.0400E-02
10132013 093700	1.3555E+04		1.2479E+03	1.0660E+01	6.5088E+02	3.1100E+00	1.9172E+00	8.7580E-01	4.5932E-04	1.0400E-02
10132013 103700	1.3556E+04		1.2458E+03	9.2500E+00	6.5040E+02	2.9700E+00	1.9154E+00	8.7490E-01	4.5932E-04	1.0400E-02
10132013 113700	1.3557E+04		1.2462E+03	1.0220E+01	6.5048E+02	3.0000E+00	1.9159E+00	8.7520E-01	4.5932E-04	1.0400E-02
10132013 123700	1.3558E+04		1.2446E+03	1.0370E+01	6.5052E+02	2.7700E+00	1.9133E+00	8.7400E-01	4.5932E-04	1.0400E-02
10132013 133700	1.3559E+04		1.2431E+03	8.0100E+00	6.5045E+02	3.0000E+00	1.9112E+00	8.7300E-01	4.5932E-04	1.0400E-02
10132013 143700	1.3560E+04		1.2425E+03	9.9700E+00	6.5042E+02	2.9300E+00	1.9103E+00	8.7260E-01	4.5932E-04	1.0400E-02
10132013 153700	1.3561E+04		1.2418E+03	9.8800E+00	6.5043E+02	2.8800E+00	1.9092E+00	8.7210E-01	4.5932E-04	1.0400E-02
10132013 163700	1.3562E+04		1.2417E+03	9.9700E+00	6.5042E+02	2.9400E+00	1.9090E+00	8.7210E-01	4.5932E-04	1.0400E-02
10132013 173700	1.3563E+04		1.2420E+03	9.7200E+00	6.5044E+02	2.8700E+00	1.9095E+00	8.7230E-01	4.5932E-04	1.0400E-02
10132013 183700	1.3564E+04		1.2445E+03	9.7800E+00	6.5058E+02	2.8800E+00	1.9129E+00	8.7380E-01	4.6219E-04	1.0400E-02
10132013 193700	1.3565E+04		1.2459E+03	9.3700E+00	6.5065E+02	3.0800E+00	1.9149E+00	8.7470E-01	4.6506E-04	1.0400E-02
10132013 203700	1.3566E+04		1.2460E+03	1.0500E+01	6.5058E+02	2.6600E+00	1.9152E+00	8.7490E-01	4.6793E-04	1.0400E-02
10132013 213700	1.3567E+04		1.2466E+03	8.9700E+00	6.5050E+02	2.8100E+00	1.9163E+00	8.7540E-01	4.7080E-04	1.0400E-02
10132013 223700	1.3568E+04		1.2463E+03	8.3700E+00	6.5043E+02	2.9000E+00	1.9161E+00	8.7530E-01	4.7367E-04	1.0400E-02
10132013 233700	1.3569E+04		1.2466E+03	1.0650E+01	6.5061E+02	2.9800E+00	1.9160E+00	8.7520E-01	4.7654E-04	1.0400E-02
10142013 003700	1.3570E+04		1.2466E+03	8.8800E+00	6.5062E+02	2.9600E+00	1.9160E+00	8.7520E-01	4.7941E-04	1.0400E-02
10142013 013700	1.3571E+04		1.2471E+03	9.8100E+00	6.5063E+02	3.1800E+00	1.9167E+00	8.7560E-01	4.8228E-04	1.0500E-02
10142013 023700	1.3572E+04		1.2467E+03	1.0520E+01	6.5049E+02	2.8600E+00	1.9165E+00	8.7550E-01	4.8515E-04	1.0500E-02
10142013 033700	1.3573E+04		1.2469E+03	9.7200E+00	6.5072E+02	3.0300E+00	1.9162E+00	8.7530E-01	4.8801E-04	1.0500E-02
10142013 043700	1.3574E+04		1.2466E+03	9.7500E+00	6.5069E+02	2.9300E+00	1.9158E+00	8.7510E-01	4.9088E-04	1.0500E-02
10142013 053700	1.3575E+04		1.2466E+03	8.8200E+00	6.5082E+02	2.8300E+00	1.9154E+00	8.7490E-01	4.9375E-04	1.0500E-02
10142013 063700	1.3576E+04		1.2482E+03	8.8000E+00	6.5087E+02	3.0600E+00	1.9177E+00	8.7600E-01	4.9662E-04	1.0500E-02
10142013 073700	1.3577E+04		1.2467E+03	1.1850E+01	6.5082E+02	2.9300E+00	1.9156E+00	8.7500E-01	4.9949E-04	1.0500E-02
10142013 083700	1.3578E+04		1.2465E+03	1.0490E+01	6.5076E+02	3.0000E+00	1.9155E+00	8.7500E-01	5.0236E-04	1.0500E-02
10142013 093700	1.3579E+04		1.2470E+03	8.5700E+00	6.5078E+02	2.8500E+00	1.9161E+00	8.7530E-01	5.0523E-04	1.0500E-02
10142013 103700	1.3580E+04		1.2438E+03	7.5700E+00	6.5070E+02	2.7700E+00	1.9115E+00	8.7320E-01	5.0523E-04	1.0500E-02
10142013 113700	1.3581E+04		1.2422E+03	8.5700E+00	6.5053E+02	2.9200E+00	1.9095E+00	8.7230E-01	5.0523E-04	1.0500E-02
10142013 123700	1.3582E+04		1.2413E+03	8.4500E+00	6.5056E+02	2.7600E+00	1.9081E+00	8.7160E-01	5.0523E-04	1.0500E-02
10142013 133700	1.3583E+04		1.2406E+03	9.0500E+00	6.5056E+02	2.7600E+00	1.9070E+00	8.7110E-01	5.0523E-04	1.0500E-02
10142013 143700	1.3584E+04		1.2398E+03	7.3500E+00	6.5035E+02	2.9600E+00	1.9064E+00	8.7090E-01	5.0523E-04	1.0500E-02
10142013 153700	1.3585E+04		1.2399E+03	8.9500E+00	6.5036E+02	2.6300E+00	1.9065E+00	8.7090E-01	5.0523E-04	1.0500E-02
10142013 163700	1.3586E+04		1.2403E+03	1.0420E+01	6.5051E+02	2.7700E+00	1.9067E+00	8.7100E-01	5.0524E-04	1.0500E-02
10142013 173700	1.3587E+04		1.2404E+03	1.0910E+01	6.5046E+02	2.9100E+00	1.9069E+00	8.7110E-01	5.0524E-04	1.0500E-02
10142013 183700	1.3588E+04		1.2429E+03	1.0350E+01	6.5060E+02	2.8800E+00	1.9104E+00	8.7270E-01	5.0811E-04	1.0500E-02
10142013 193700	1.3589E+04		1.2439E+03	9.0700E+00	6.5035E+02	3.0300E+00	1.9126E+00	8.7370E-01	5.1097E-04	1.0500E-02
10142013 203700	1.3590E+04		1.2437E+03	9.8500E+00	6.5049E+02	2.5700E+00	1.9120E+00	8.7340E-01	5.1384E-04	1.0500E-02
10142013 213700	1.3591E+04		1.2444E+03	9.2200E+00	6.5044E+02	2.8100E+00	1.9132E+00	8.7400E-01	5.1671E-04	1.0500E-02
10142013 223700	1.3592E+04		1.2458E+03	1.0360E+01	6.5060E+02	3.0500E+00	1.9148E+00	8.7470E-01	5.1958E-04	1.0500E-02
10142013 233700	1.3593E+04		1.2444E+03	9.4000E+00	6.5070E+02	3.0800E+00	1.9124E+00	8.7360E-01	5.2245E-04	1.0500E-02
10152013 003700	1.3594E+04		1.2438E+03	1.0260E+01	6.5054E+02	2.6600E+00	1.9119E+00	8.7340E-01	5.2532E-04	1.0500E-02
10152013 013700	1.3595E+04		1.2442E+03	9.6800E+00	6.5059E+02	3.0700E+00	1.9124E+00	8.7360E-01	5.2819E-04	1.0500E-02
10152013 023700	1.3596E+04		1.2442E+03	1.1370E+01	6.5055E+02	2.9700E+00	1.9126E+00	8.7370E-01	5.3106E-04	1.0500E-02
10152013 033700	1.3597E+04		1.2446E+03	9.5700E+00	6.5088E+02	3.2100E+00	1.9122E+00	8.7350E-01	5.3393E-04	1.0500E-02
10152013 043700	1.3598E+04		1.2435E+03	9.1700E+00	6.5050E+02	2.7400E+00	1.9117E+00	8.7320E-01	5.3680E-04	1.0500E-02
10152013 053700	1.3599E+04		1.2445E+03	1.0200E+01	6.5070E+02	2.8300E+00	1.9126E+00	8.7370E-01	5.3967E-04	1.0500E-02
10152013 063700	1.3600E+04		1.2442E+03	1.0500E+01	6.5075E+02	2.9800E+00	1.9120E+00	8.7340E-01	5.4254E-04	1.0500E-02
10152013 073700	1.3601E+04		1.2451E+03	1.0410E+01	6.5078E+02	3.1400E+00	1.9132E+00	8.7390E-01	5.4540E-04	1.0500E-02
10152013 083700	1.3602E+04		1.2442E+03	1.0370E+01	6.5067E+02	2.8900E+00	1.9121E+00	8.7350E-01	5.4827E-04	1.0500E-02
10152013 093700	1.3603E+04		1.2445E+03	9.9900E+00	6.5084E+02	3.1400E+00	1.9121E+00	8.7340E-01	5.5114E-04	1.0500E-02
10152013 103700	1.3604E+04		1.2418E+03	1.0030E+01	6.5070E+02	3.0200E+00	1.9084E+00	8.7180E-01	5.5114E-04	1.0500E-02
10152013 113700	1.3605E+04		1.2409E+03	1.1050E+01	6.5057E+02	2.9400E+00	1.9075E+00	8.7130E-01	5.5114E-04	1.0500E-02
10152013 123700	1.3606E+04		1.2399E+03	9.2400E+00	6.5071E+02	2.9400E+00	1.9055E+00	8.7040E-01	5.5114E-04	1.0500E-02
10152013 133700	1.3607E+04		1.2393E+03	8.5700E+00	6.5049E+02	3.0100E+00	1.9051E+00	8.7030E-01	5.5115E-04	1.0500E-02
10152013 143700	1.3608E+04		1.2382E+03	8.9300E+00	6.5071E+02	3.1500E+00	1.9028E+00	8.6920E-01	5.5115E-04	1.0500E-02
10152013 153700	1.3609E+04		1.2377E+03	1.1460E+01	6.5046E+02	2.9300E+00	1.9028E+00	8.6920E-01	5.5115E-04	1.0500E-02
10152013 163700	1.3610E+04		1.2377E+03	8.4100E+00	6.5071E+02	2.8300E+00	1.9021E+00	8.6890E-01	5.5115E-04	1.0500E-02
10152013 173700	1.3611E+04		1.2376E+03	8.6800E+00	6.5052E+02	2.8200E+00	1.9025E+00	8.6910E-01	5.5115E-04	1.0500E-02
10152013 183700	1.3612E+04		1.2404E+03	1.0460E+01	6.5059E+02	2.6400E+00	1.9066E+00	8.7090E-01	5.5402E-04	1.0500E-02
10152013 193700	1.3613E+04		1.2415E+03	9.7000E+00	6.5052E+02	2.7300E+00	1.9084E+00	8.7180E-01	5.5689E-04	1.0500E-02
10152013 203700	1.3614E+04		1.2424E+03	1.0770E+01	6.5049E+02	2.6900E+00	1.9100E+00	8.7250E-01	5.5976E-04	1.0500E-02
10152013 213700	1.3615E+04		1.2414E+03	8.9300E+00	6.5053E+02	3.0800E+00	1.9083E+00	8.7170E-01	5.6263E-04	1.0500E-02
10152013 223700	1.3616E+04		1.2412E+03	1.0550E+01	6.5037E+02	2.8700E+00	1.9085E+00	8.7180E-01	5.6549E-04	1.0500E-02
10152013 233700	1.3617E+04		1.2413E+03	8.4000E+00	6.5041E+02	2.8900E+00	1.9085E+00	8.7180E-01	5.6836E-04	1.0500E-02
10162013 003700	1.3618E+04		1.2418E+03	9.8700E+00	6.5050E+02	2.8300E+00	1.9089E+00	8.7200E-01	5.7123E-04	1.0500E-02
10162013 013700	1.3619E+04		1.2415E+03	9.0400E+00	6.5050E+02	3.1600E+00	1.9085E+00	8.7180E-01	5.7410E-04	1.0500E-02
10162013 023700	1.3620E+04		1.2415E+03	9.1800E+00	6.5054E+02	2.6800E+00	1.9084E+00	8.7180E-01	5.7697E-04	1.0500E-02
10162013 033700	1.3621E+04		1.2412E+03	9.6000E+00	6.5038E+02	2.7500E+00	1.9084E+00	8.7180E-01	5.7984E-04	1.0600E-02
10162013 043700	1.3622E+04		1.2412E+03	8.5000E+00	6.5052E+02	3.0300E+00	1.9081E+00	8.7160E-01	5.8271E-04	1.0600E-02
10162013 053700	1.3623E+04		1.2418E+03	7.4600E+00	6.5049E+02	2.7200E+00	1.9090E+00	8.7200E-01	5.8558E-04	1.0600E-02
10162013 063700	1.3624E+04		1.2415E+03	8.8400E+00	6.5048E+02	2.7500E+00	1.9085E+00	8.7180E-01	5.8845E-04	1.0600E-02
10162013 073700	1.3625E+04		1.2408E+03	9.2000E+00	6.5042E+02	2.9000E+00	1.9077E+00	8.7140E-01	5.9132E-04	1.0600E-02
10162013 083700	1.3626E+04		1.2421E+03	9.3200E+00	6.5055E+02	2.8900E+00	1.9093E+00	8.7220E-01	5.9419E-04	1.0600E-02
10162013 093700	1.3627E+04		1.2415E+03	1.2940E+01	6.5049E+02	3.0900E+00	1.9085E+00	8.7180E-01	5.9706E-04	1.0600E-02
10162013 103700	1.3628E+04		1.2427E+03	9.7900E+00	6.5192E+02	2.8700E+00	1.9063E+00	8.7080E-01	5.9706E-04	1.0600E-02
10162013 113700	1.3629E+04		1.2430E+03	1.1820E+01	6.5037E+02	2.9500E+00	1.9112E+00	8.7300E-01	5.9706E-04	1.0600E-02
10162013 123700	1.3630E+04		1.2379E+03	1.2560E+01	6.5029E+02	2.8700E+00	1.9036E+00	8.6960E-01	5.9706E-04	1.0600E-02
10162013 133700	1.3631E+04		1.2388E+03	1.2170E+01	6.5035E+02	2.9500E+00	1.9048E+00	8.7010E-01	5.9706E-04	1.0600E-02
10162013 143700	1.3632E+04		1.2349E+03	9.6000E+00	6.5014E+02	3.1500E+00	1.8994E+00	8.6760E-01	5.9706E-04	1.0600E-02
10162013 153700	1.3633E+04		1.2350E+03	1.2160E+01	6.5028E+02	3.1000E+00	1.8992E+00	8.6760E-01	5.9706E-04	1.0600E-02
10162013 163700	1.3634E+04		1.2336E+03	9.2700E+00	6.5021E+02	3.0100E+00	1.8973E+00	8.6670E-01	5.9706E-04	1.0600E-02
10162013 173700	1.3635E+04		1.2338E+03	1.0880E+01	6.5018E+02	2.8800E+00	1.8976E+00	8.6680E-01	5.9706E-04	1.0600E-02
10162013 183700	1.3636E+04		1.2364E+03	8.8300E+00	6.5027E+02	2.9800E+00	1.9014E+00	8.6860E-01	5.9993E-04	1.0600E-02
10162013 193700	1.3637E+04		1.2369E+03	1.0050E+01	6.5026E+02	2.8900E+00	1.9022E+00	8.6890E-01	6.0280E-04	1.0600E-02
10162013 203700	1.3638E+04		1.2373E+03	8.9400E+00	6.5019E+02	2.9800E+00	1.9030E+00	8.6930E-01	6.0567E-04	1.0600E-02
10162013 213700	1.3639E+04		1.2382E+03	8.5800E+00	6.5008E+02	2.8100E+00	1.9046E+00	8.7000E-01	6.0854E-04	1.0600E-02
