03022013 0803	8155.02		691.95	5.31	370.66	1.7	1.8668	0.8528	9.57E-03
03022013 0903	8156.02		692.29	5.66	370.7	1.65	1.8675	0.8531	9.57E-03
03022013 1003	8157.02		692.08	5.33	370.69	1.68	1.867	0.8528	9.57E-03
03022013 1103	8158.02		691.98	5.21	370.69	1.66	1.8667	0.8527	9.57E-03
03022013 1203	8159.02		691.21	4.57	370.66	1.67	1.8648	0.8518	9.57E-03
03022013 1303	8160.02		690.84	4.56	370.66	1.67	1.8638	0.8514	9.57E-03
03022013 1403	8161.02		690.67	4.74	370.64	1.69	1.8635	0.8512	9.57E-03
03022013 1503	8162.02		690.48	4.65	370.65	1.69	1.8629	0.851	9.57E-03
03022013 1603	8163.02		691.12	5.36	370.65	1.7	1.8646	0.8518	9.57E-03
03022013 1703	8164.02		691.27	5.25	370.67	1.7	1.8649	0.8519	9.57E-03
03022013 1803	8165.02		691.5	5.44	370.68	1.66	1.8655	0.8522	9.57E-03
03022013 1903	8166.02		691.69	5.38	370.67	1.7	1.8661	0.8524	9.57E-03
03022013 2003	8167.02		691.82	5.61	370.68	1.69	1.8664	0.8526	9.57E-03
03022013 2103	8168.02		691.81	5.53	370.68	1.69	1.8663	0.8525	9.57E-03
03022013 2203	8169.02		691.1	5.1	370.63	1.72	1.8647	0.8518	9.57E-03
03022013 2303	8170.02		691.07	4.93	370.62	1.74	1.8646	0.8518	9.57E-03
03032013 0003	8171.02		691.16	5.1	370.65	1.71	1.8647	0.8518	9.57E-03
03032013 0103	8172.02		691.16	5.3	370.65	1.69	1.8647	0.8518	9.57E-03
03032013 0203	8173.02		691.13	4.97	370.64	1.7	1.8647	0.8518	9.57E-03
03032013 0303	8174.02		691.31	5.11	370.65	1.67	1.8651	0.852	9.57E-03
03032013 0403	8175.02		691.33	4.97	370.66	1.71	1.8651	0.852	9.57E-03
03032013 0503	8176.02		691.27	5.12	370.66	1.7	1.865	0.8519	9.57E-03
03032013 0603	8177.02		691.26	4.9	370.7	1.65	1.8647	0.8518	9.57E-03
03032013 0703	8178.02		691.72	5.33	370.69	1.67	1.866	0.8524	9.57E-03
03032013 0803	8179.02		691.62	5.41	370.73	1.63	1.8656	0.8522	9.57E-03
03032013 0903	8180.02		691.67	5.44	370.74	1.64	1.8656	0.8522	9.57E-03
03032013 1003	8181.02		691.67	5.39	370.73	1.65	1.8657	0.8523	9.57E-03
03032013 1103	8182.02		691.69	5.25	370.75	1.62	1.8657	0.8522	9.57E-03
03032013 1203	8183.02		690.89	4.68	370.71	1.64	1.8637	0.8513	9.57E-03
03032013 1303	8184.02		690.59	4.59	370.71	1.65	1.8629	0.851	9.57E-03
03032013 1403	8185.02		690.48	4.7	370.73	1.63	1.8625	0.8508	9.57E-03
03032013 1503	8186.02		690.28	4.55	370.71	1.64	1.862	0.8506	9.57E-03
03032013 1603	8187.02		691.04	5.19	370.74	1.6	1.8639	0.8515	9.57E-03
03032013 1703	8188.02		691.17	5.42	370.73	1.65	1.8643	0.8516	9.57E-03
03032013 1803	8189.02		691.36	5.46	370.74	1.64	1.8648	0.8518	9.57E-03
03032013 1903	8190.02		691.2	5.33	370.74	1.61	1.8644	0.8516	9.57E-03
03032013 2003	8191.02		691.28	5.41	370.75	1.61	1.8645	0.8517	9.57E-03
03032013 2103	8192.02		691.15	5.41	370.72	1.63	1.8643	0.8516	9.57E-03
03032013 2203	8193.02		691.22	5.26	370.71	1.68	1.8646	0.8517	9.58E-03
03032013 2303	8194.02		691.11	5.44	370.71	1.65	1.8643	0.8516	9.58E-03
03042013 0003	8195.02		691.05	5.39	370.71	1.65	1.8641	0.8515	9.58E-03
03042013 0103	8196.02		691.17	5.38	370.74	1.62	1.8643	0.8516	9.58E-03
03042013 0203	8197.02		691.05	5.23	370.73	1.63	1.864	0.8515	9.58E-03
03042013 0303	8198.02		691.04	5.36	370.74	1.63	1.8639	0.8515	9.58E-03
03042013 0403	8199.02		690.89	5.45	370.73	1.64	1.8636	0.8513	9.58E-03
03042013 0503	8200.02		690.83	5.18	370.73	1.64	1.8634	0.8512	9.58E-03
03042013 0603	8201.02		690.78	5.26	370.73	1.63	1.8633	0.8512	9.58E-03
03042013 0703	8202.02		690.85	5.26	370.75	1.59	1.8634	0.8512	9.58E-03
03042013 0803	8203.02		690.81	5.55	370.76	1.6	1.8632	0.8511	9.58E-03
03042013 0903	8204.02		690.47	5.18	370.74	1.61	1.8624	0.8507	9.58E-03
03042013 1003	8205.02		690.35	4.89	370.72	1.63	1.8622	0.8506	9.58E-03
03042013 1103	8206.02		690.37	4.98	370.72	1.64	1.8622	0.8507	9.58E-03
03042013 1203	8207.02		689.69	4.57	370.73	1.61	1.8604	0.8498	9.58E-03
03042013 1303	8208.02		689.4	4.55	370.73	1.62	1.8596	0.8495	9.58E-03
03042013 1403	8209.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 1503	8210.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 1603	8211.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 1703	8212.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 1803	8213.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 1903	8214.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 2003	8215.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 2103	8216.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 2203	8217.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03042013 2303	8218.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0003	8219.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0103	8220.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0203	8221.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0303	8222.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0403	8223.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0503	8224.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0603	8225.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0703	8226.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0803	8227.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 0903	8228.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 1003	8229.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 1103	8230.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 1203	8231.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 1303	8232.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 1403	8233.02		689.37	4.69	370.71	1.66	-1	0.8495	9.58E-03
03052013 1548	8234.77		1189.72	8.42	639.41	2.86	1.8607	0.8499	9.58E-03
03052013 1648	8235.77		1189.67	8.06	639.23	2.88	1.8611	0.8501	9.58E-03
03052013 1748	8236.77		1189.12	8.48	639.13	3	1.8605	0.8499	9.58E-03
03052013 1848	8237.77		1189.19	8.58	639.05	3	1.8609	0.85	9.58E-03
03052013 1948	8238.77		1188.86	8.11	639.01	3.05	1.8605	0.8499	9.58E-03
03052013 2048	8239.77		1188.86	9.2	638.96	2.91	1.8606	0.8499	9.58E-03
03052013 2148	8240.77		1188.86	9.01	639	2.98	1.8605	0.8499	9.58E-03
03052013 2248	8241.77		1188.94	7.41	638.86	2.92	1.861	0.8501	9.58E-03
03052013 2348	8242.77		1188.25	8.89	638.79	3.19	1.8602	0.8497	9.58E-03
03062013 0048	8243.77		1188.26	9.22	638.84	2.95	1.86	0.8497	9.58E-03
03062013 0148	8244.77		1187.87	9.02	638.84	3.12	1.8594	0.8494	9.58E-03
03062013 0248	8245.77		1188	8.24	638.8	2.94	1.8597	0.8495	9.58E-03
03062013 0348	8246.77		1187.83	8.35	638.65	2.77	1.8599	0.8496	9.58E-03
03062013 0448	8247.77		1187.6	7.98	638.64	2.93	1.8596	0.8495	9.58E-03
03062013 0548	8248.77		1187.61	9.36	638.72	2.77	1.8594	0.8494	9.58E-03
03062013 0648	8249.77		1188	8.49	638.7	2.93	1.86	0.8497	9.58E-03
03062013 0748	8250.77		1187.29	7.8	638.67	2.98	1.859	0.8492	9.58E-03
03062013 0848	8251.77		1187.58	8.28	638.53	2.63	1.8599	0.8496	9.58E-03
03062013 0948	8252.77		1187.33	9.12	638.7	2.77	1.859	0.8492	9.58E-03
03062013 1048	8253.77		1189.3	7.78	639.12	2.86	1.8608	0.85	9.58E-03
03062013 1148	8254.77		1188.74	8.65	637.96	3.06	1.8633	0.8512	9.58E-03
03062013 1248	8255.77		1187.27	7.65	638.21	2.78	1.8603	0.8498	9.58E-03
03062013 1348	8256.77		1187.21	8.13	638.4	2.78	1.8597	0.8495	9.58E-03
03062013 1448	8257.77		1186.93	7.9	638.5	2.87	1.8589	0.8492	9.58E-03
03062013 1548	8258.77		1186.88	8.78	638.5	2.63	1.8589	0.8491	9.58E-03
03062013 1648	8259.77		1186.71	9.25	638.46	2.66	1.8587	0.8491	9.58E-03
03062013 1748	8260.77		1186.85	8.42	638.32	2.97	1.8593	0.8493	9.58E-03
03062013 1848	8261.77		1186.38	8.8	638.32	2.83	1.8586	0.849	9.58E-03
03062013 1948	8262.77		1186.35	9.23	638.27	2.95	1.8587	0.8491	9.58E-03
03062013 2048	8263.77		1186	9.49	638.18	2.86	1.8584	0.8489	9.58E-03
03062013 2148	8264.77		1185.91	8.87	638.02	2.91	1.8587	0.8491	9.58E-03
03062013 2248	8265.77		1186.13	9.52	638.22	2.81	1.8585	0.849	9.58E-03
03062013 2348	8266.77		1185.79	8.87	638.17	3.01	1.8581	0.8488	9.58E-03
03072013 0048	8267.77		1185.97	9.18	638.08	2.89	1.8587	0.849	9.58E-03
03072013 0148	8268.77		1185.89	7.98	638.12	2.94	1.8584	0.8489	9.58E-03
03072013 0248	8269.77		1185.52	7.77	638.06	2.96	1.858	0.8487	9.58E-03
03072013 0348	8270.77		1185.76	8.87	638.11	2.97	1.8582	0.8488	9.58E-03
03072013 0448	8271.77		1185.67	7.69	638.12	3	1.8581	0.8488	9.59E-03
03072013 0548	8272.77		1186.09	9.35	638.21	2.87	1.8585	0.8489	9.59E-03
03072013 0648	8273.77		1185.8	10.05	638.12	2.94	1.8583	0.8489	9.59E-03
03072013 0748	8274.77		1185.39	7.64	637.96	3.22	1.8581	0.8488	9.59E-03
03072013 0848	8275.77		1185.55	8.15	637.97	2.87	1.8583	0.8489	9.59E-03
03072013 0948	8276.77		1185.57	7.9	638.02	2.97	1.8582	0.8488	9.59E-03
03072013 1048	8277.77		1186.01	9.3	638.04	3.08	1.8588	0.8491	9.59E-03
03072013 1148	8278.77		1185.24	9.01	637.95	2.94	1.8579	0.8487	9.59E-03
03072013 1248	8279.77		1185.1	7.58	638.1	2.78	1.8572	0.8484	9.59E-03
03072013 1348	8280.77		1184.72	8.39	638.02	2.81	1.8569	0.8482	9.59E-03
03072013 1448	8281.77		1184.68	7.65	637.99	2.87	1.8569	0.8482	9.59E-03
03072013 1548	8282.77		1185.07	8.13	637.8	2.97	1.8581	0.8488	9.59E-03
03072013 1648	8283.77		1185.18	8.25	637.8	2.96	1.8582	0.8488	9.59E-03
03072013 1748	8284.77		1185.25	8.48	637.81	2.77	1.8583	0.8489	9.59E-03
03072013 1848	8285.77		1184.74	9.37	637.78	2.85	1.8576	0.8486	9.59E-03
03072013 1948	8286.77		1185.29	6.65	637.7	2.77	1.8587	0.8491	9.59E-03
03072013 2048	8287.77		1185.3	8.01	637.69	2.54	1.8587	0.8491	9.59E-03
03072013 2148	8288.77		1185	7.75	637.64	2.76	1.8584	0.8489	9.59E-03
03072013 2248	8289.77		1185.39	8.21	637.83	2.78	1.8585	0.849	9.59E-03
03072013 2348	8290.77		1185.08	8.54	637.72	2.87	1.8583	0.8489	9.59E-03
03082013 0048	8291.77		1185.31	9.16	637.77	3.05	1.8585	0.849	9.59E-03
03082013 0148	8292.77		1185.33	6.8	637.82	3.02	1.8584	0.8489	9.59E-03
03082013 0248	8293.77		1185.13	8.11	637.73	2.95	1.8584	0.8489	9.59E-03
03082013 0348	8294.77		1185.02	8.25	637.71	2.94	1.8582	0.8488	9.59E-03
03082013 0448	8295.77		1184.5	7.77	637.77	2.99	1.8573	0.8484	9.59E-03
03082013 0548	8296.77		1184.65	7.97	637.71	2.84	1.8577	0.8486	9.59E-03
03082013 0648	8297.77		1185.14	8.39	637.67	2.96	1.8585	0.849	9.59E-03
03082013 0748	8298.77		1185.28	8.54	637.72	2.76	1.8586	0.849	9.59E-03
03082013 0848	8299.77		1184.79	8.72	637.6	2.91	1.8582	0.8488	9.59E-03
03082013 0948	8300.77		1185.04	9.12	637.66	3.05	1.8584	0.8489	9.59E-03
03082013 1048	8301.77		1184.88	9.24	637.65	2.73	1.8582	0.8488	9.59E-03
03082013 1148	8302.77		1184.94	7.76	637.61	2.92	1.8584	0.8489	9.59E-03
03082013 1248	8303.77		1184.77	7.31	637.85	2.81	1.8574	0.8485	9.59E-03
03082013 1348	8304.77		1184.43	8.26	637.71	2.78	1.8573	0.8484	9.59E-03
03082013 1448	8305.77		1184.05	8.59	637.56	2.86	1.8572	0.8484	9.59E-03
03082013 1548	8306.77		1184.42	7.14	637.53	3.03	1.8578	0.8487	9.59E-03
03082013 1648	8307.77		1184.25	7.85	637.52	2.58	1.8576	0.8485	9.59E-03
03082013 1748	8308.77		1185.41	9.77	637.54	2.63	1.8594	0.8494	9.59E-03
03082013 1848	8309.77		1184.9	8.45	637.63	2.91	1.8583	0.8489	9.59E-03
03082013 1948	8310.77		1184.64	9.92	637.56	2.76	1.8581	0.8488	9.59E-03
03082013 2048	8311.77		1184.9	7.84	637.53	2.91	1.8586	0.849	9.59E-03
03082013 2148	8312.77		1184.64	8.31	637.45	2.79	1.8584	0.8489	9.59E-03
03082013 2248	8313.77		1184.96	8.3	637.41	2.86	1.859	0.8492	9.59E-03
03082013 2348	8314.77		1184.74	8.69	637.32	2.89	1.8589	0.8492	9.59E-03
03092013 0048	8315.77		1184.76	8.56	637.44	2.94	1.8586	0.849	9.59E-03
03092013 0148	8316.77		1184.29	8.73	637.46	2.63	1.8578	0.8487	9.59E-03
03092013 0248	8317.77		1184.33	8.45	637.49	2.59	1.8578	0.8486	9.59E-03
03092013 0348	8318.77		1185.03	9.49	637.5	2.96	1.8589	0.8491	9.59E-03
03092013 0448	8319.77		1184.63	9.31	637.5	2.81	1.8582	0.8488	9.59E-03
03092013 0548	8320.77		1184.39	7.94	637.42	2.97	1.8581	0.8488	9.59E-03
03092013 0648	8321.77		1184.41	9.09	637.37	2.85	1.8583	0.8489	9.59E-03
03092013 0748	8322.77		1184.84	7.89	637.66	2.74	1.8581	0.8488	9.59E-03
03092013 0848	8323.77		1184.84	9.94	637.56	2.83	1.8584	0.8489	9.59E-03
03092013 0948	8324.77		1185.15	8.69	637.7	2.83	1.8585	0.849	9.59E-03
03092013 1048	8325.77		1185.08	8.59	637.61	3.16	1.8586	0.849	9.59E-03
03092013 1148	8326.77		1184.72	7.86	637.54	2.76	1.8583	0.8489	9.59E-03
03092013 1248	8327.77		1184.45	8.26	637.71	2.96	1.8573	0.8484	9.59E-03
03092013 1348	8328.77		1185.08	7.39	638.05	2.83	1.8573	0.8484	9.59E-03
03092013 1448	8329.77		1184.19	7.92	637.7	2.95	1.857	0.8483	9.59E-03
03092013 1548	8330.77		1183.9	9.64	637.64	2.6	1.8567	0.8481	9.59E-03
03092013 1648	8331.77		1185.36	8	638.01	3	1.8579	0.8487	9.59E-03
03092013 1748	8332.77		1185.82	8.57	638.25	2.89	1.8579	0.8487	9.59E-03
03092013 1848	8333.77		1185.36	8.65	638.15	2.97	1.8575	0.8485	9.59E-03
03092013 1948	8334.77		1185.16	8.04	637.98	3.07	1.8577	0.8486	9.59E-03
03092013 2048	8335.77		1185.95	8.5	638.15	2.92	1.8584	0.8489	9.59E-03
03092013 2148	8336.77		1185.73	8.4	638.2	2.98	1.8579	0.8487	9.59E-03
03092013 2248	8337.77		1185.77	9.04	637.97	2.97	1.8587	0.849	9.59E-03
03092013 2348	8338.77		1186.63	8.05	638.55	2.57	1.8583	0.8489	9.59E-03
03102013 0048	8339.77		1186.36	9.06	638.28	2.82	1.8587	0.849	9.59E-03
03102013 0148	8340.77		1186.1	9.45	638.2	2.97	1.8585	0.849	9.59E-03
03102013 0248	8341.77		1186.1	9.28	638.05	2.89	1.8589	0.8492	9.59E-03
03102013 0348	8342.77		1186.48	10	638.28	2.87	1.8589	0.8491	9.59E-03
03102013 0448	8343.77		1186.29	8.44	638.2	2.86	1.8588	0.8491	9.59E-03
03102013 0548	8344.77		1186.45	9.15	638.35	2.8	1.8586	0.849	9.59E-03
03102013 0648	8345.77		1186.65	9.09	638.44	2.95	1.8587	0.849	9.59E-03
03102013 0748	8346.77		1187.09	8.73	638.63	2.82	1.8588	0.8491	9.59E-03
03102013 0848	8347.77		1186.92	9.23	638.54	3.08	1.8588	0.8491	9.59E-03
03102013 0948	8348.77		1187.62	8.54	638.75	2.83	1.8593	0.8493	9.59E-03
03102013 1048	8349.77		1187.69	8.82	638.73	2.94	1.8595	0.8494	9.59E-03
03102013 1148	8350.77		1187.23	8.95	638.54	2.58	1.8593	0.8493	9.59E-03
03102013 1248	8351.77		1187.27	8.1	639.02	2.87	1.858	0.8487	9.59E-03
03102013 1348	8352.77		1187.58	8.28	639.25	2.78	1.8578	0.8486	9.59E-03
03102013 1448	8353.77		1187.64	8.79	639.27	2.9	1.8578	0.8486	9.59E-03
03102013 1548	8354.77		1187.66	8.41	639.18	3.15	1.8581	0.8488	9.59E-03
03102013 1648	8355.77		1187.66	8.02	639.16	3	1.8582	0.8488	9.59E-03
03102013 1748	8356.77		1188.35	8.75	639.18	2.96	1.8592	0.8493	9.60E-03
03102013 1848	8357.77		1189.16	7.73	639.46	2.93	1.8596	0.8495	9.60E-03
03102013 1948	8358.77		1189.21	7.46	639.42	2.83	1.8598	0.8496	9.60E-03
03102013 2048	8359.77		1188.91	8.76	639.3	2.99	1.8597	0.8495	9.60E-03
03102013 2148	8360.77		1189.16	9.02	639.41	3.14	1.8598	0.8495	9.60E-03
03102013 2248	8361.77		1188.76	8.29	639.27	2.94	1.8596	0.8494	9.60E-03
03102013 2348	8362.77		1189.65	8.45	639.71	2.84	1.8597	0.8495	9.60E-03
03112013 0048	8363.77		1189.71	8.71	639.56	2.85	1.8602	0.8497	9.60E-03
03112013 0148	8364.77		1190.15	8.75	639.92	3.17	1.8598	0.8496	9.60E-03
03112013 0248	8365.77		1190.97	8.3	640.25	2.91	1.8602	0.8497	9.60E-03
03112013 0348	8366.77		1190.89	8.78	640.28	3.04	1.86	0.8496	9.60E-03
03112013 0448	8367.77		1190.07	7.56	640.06	3.01	1.8593	0.8493	9.60E-03
03112013 0548	8368.77		1191.16	8.67	640.13	3.08	1.8608	0.85	9.60E-03
03112013 0648	8369.77		1191.57	8.31	640.44	2.95	1.8605	0.8499	9.60E-03
03112013 0748	8370.77		1191.71	9.39	640.16	2.84	1.8616	0.8504	9.60E-03
03112013 0848	8371.77		1192	8.73	640.42	2.8	1.8613	0.8502	9.60E-03
03112013 0948	8372.77		1192.68	7.46	640.83	2.85	1.8611	0.8502	9.60E-03
03112013 1048	8373.77		1193.02	10.32	640.74	2.82	1.8619	0.8505	9.60E-03
03112013 1148	8374.77		1192.72	8.42	640.71	2.95	1.8616	0.8504	9.60E-03
03112013 1248	8375.77		1192.77	8.65	641.29	2.79	1.86	0.8496	9.60E-03
03112013 1348	8376.77		1192.9	8.09	641.23	2.83	1.8603	0.8498	9.60E-03
03112013 1448	8377.77		1193.29	9.77	641.61	2.8	1.8598	0.8496	9.60E-03
03112013 1548	8378.77		1193.72	9.98	641.2	3.06	1.8617	0.8504	9.60E-03
03112013 1648	8379.77		1193.22	9.59	641.23	2.95	1.8608	0.85	9.60E-03
03112013 1748	8380.77		1193.77	8.97	641.64	3	1.8605	0.8499	9.60E-03
03112013 1848	8381.77		1194.58	9.42	641.37	2.78	1.8625	0.8508	9.60E-03
03112013 1948	8382.77		1194.92	8.99	641.64	2.94	1.8623	0.8507	9.60E-03
03112013 2048	8383.77		1195.48	9.28	641.89	2.83	1.8624	0.8508	9.60E-03
03112013 2148	8384.77		1196.8	8.36	642.32	2.87	1.8632	0.8511	9.60E-03
03112013 2248	8385.77		1197.18	8.98	642.52	2.88	1.8633	0.8511	9.60E-03
03112013 2348	8386.77		1198.45	8.88	642.84	2.88	1.8643	0.8516	9.60E-03
03122013 0048	8387.77		1198.75	7.41	642.87	3.22	1.8647	0.8518	9.60E-03
03122013 0148	8388.77		1199.63	10.08	642.95	2.83	1.8658	0.8523	9.60E-03
03122013 0248	8389.77		1200.34	8.54	643.27	2.8	1.866	0.8524	9.60E-03
03122013 0348	8390.77		1201.31	9.44	643.16	2.8	1.8678	0.8532	9.60E-03
03122013 0448	8391.77		1199.99	9.79	643.2	2.84	1.8657	0.8522	9.60E-03
03122013 0548	8392.77		1201.34	8.37	643.38	2.86	1.8672	0.853	9.60E-03
03122013 0648	8393.77		1202.19	7.69	643.63	2.76	1.8678	0.8532	9.60E-03
03122013 0748	8394.77		1201.46	11	643.47	2.86	1.8672	0.8529	9.60E-03
03122013 0848	8395.77		1201.23	8.62	643.25	2.9	1.8674	0.853	9.60E-03
03122013 0948	8396.77		1201.08	9.85	643.45	2.82	1.8666	0.8527	9.60E-03
03122013 1048	8397.77		1201.21	8.86	643.51	2.78	1.8667	0.8527	9.60E-03
03122013 1148	8398.77		1200.89	10.26	643.41	2.7	1.8664	0.8526	9.60E-03
03122013 1248	8399.77		1201.9	11.3	643.87	2.84	1.8667	0.8527	9.60E-03
03122013 1348	8400.77		1201.38	8.35	643.87	2.8	1.8659	0.8523	9.60E-03
03122013 1448	8401.77		1200.5	9.17	643.78	3.02	1.8648	0.8518	9.60E-03
03122013 1548	8402.77		1201.58	8.78	643.87	3.05	1.8662	0.8525	9.60E-03
03122013 1648	8403.77		1201.67	9.05	644.1	2.84	1.8657	0.8522	9.60E-03
03122013 1748	8404.77		1200.87	9.6	643.65	2.83	1.8657	0.8523	9.60E-03
03122013 1848	8405.77		1199.79	7.02	642.87	3.07	1.8663	0.8525	9.60E-03
03122013 1948	8406.77		1198.7	10.57	642.38	2.71	1.866	0.8524	9.60E-03
03122013 2048	8407.77		1199.84	9.15	642.84	3.06	1.8665	0.8526	9.60E-03
03122013 2148	8408.77		1198.71	8.78	642.51	2.89	1.8657	0.8522	9.60E-03
03122013 2248	8409.77		1197.47	9.45	641.91	2.97	1.8655	0.8522	9.60E-03
03122013 2348	8410.77		1197.85	8.72	641.88	2.95	1.8662	0.8525	9.60E-03
03132013 004800	8411.77		1198.23	9.34	642.04	2.83	1.8663	0.8525	9.60E-03
03132013 014800	8412.77		1197.1	9.1	641.9	2.8	1.8649	0.8519	9.60E-03
03132013 024800	8413.77		1197.36	9.37	642.07	2.84	1.8648	0.8519	9.60E-03
03132013 034800	8414.77		1197.42	8.68	642.01	2.94	1.8651	0.852	9.60E-03
03132013 044800	8415.77		1197.34	8.58	642.04	2.82	1.8649	0.8519	9.60E-03
03132013 054800	8416.77		1197.48	8	641.91	2.92	1.8655	0.8522	9.60E-03
03132013 064800	8417.77		1197.29	8.31	641.95	2.98	1.8651	0.852	9.60E-03
03132013 074800	8418.77		1197.39	10.25	641.95	2.75	1.8652	0.852	9.60E-03
03132013 084800	8419.77		1198.98	7.67	642.78	2.78	1.8653	0.8521	9.60E-03
03132013 094800	8420.77		1200.72	9.13	643.54	2.92	1.8658	0.8523	9.60E-03
03132013 104800	8421.77		1201.32	9.12	643.9	3.05	1.8657	0.8522	9.60E-03
03132013 114800	8422.77		1201.12	8.39	642.44	3.2	1.8696	0.854	9.60E-03
03132013 124800	8423.77		1200.32	8.97	642.49	2.77	1.8682	0.8534	9.60E-03
03132013 134800	8424.77		1200.25	9.58	642.83	2.69	1.8671	0.8529	9.60E-03
03132013 144800	8425.77		1200.09	10.37	642.78	2.94	1.867	0.8529	9.60E-03
03132013 154800	8426.77		1200.23	9.17	642.71	2.83	1.8675	0.8531	9.60E-03
03132013 164800	8427.77		1199.28	10.05	642.15	2.82	1.8676	0.8531	9.60E-03
03132013 174800	8428.77		1200.33	9.25	642.36	2.94	1.8686	0.8536	9.60E-03
03132013 184800	8429.77		1198.81	9.05	642.13	2.82	1.8669	0.8528	9.60E-03
03132013 194800	8430.77		1198.72	10.84	641.88	2.96	1.8675	0.8531	9.60E-03
03132013 204800	8431.77		1197.3	10.73	641.24	2.96	1.8672	0.8529	9.60E-03
03132013 214800	8432.77		1195.4	8.93	641.15	2.87	1.8645	0.8517	9.60E-03
03132013 224800	8433.77		1196.69	8.57	641.15	2.87	1.8665	0.8526	9.60E-03
03132013 234800	8434.77		1197.76	8.72	641.52	2.76	1.8671	0.8529	9.60E-03
03142013 004800	8435.77		1197.26	8.5	641.49	2.66	1.8664	0.8526	9.60E-03
03142013 014800	8436.77		1197.19	8.78	641.5	2.98	1.8662	0.8525	9.60E-03
03142013 024800	8437.77		1197.12	7.54	641.44	2.87	1.8663	0.8525	9.61E-03
03142013 034800	8438.77		1197.11	7.77	641.28	2.86	1.8668	0.8527	9.61E-03
03142013 044800	8439.77		1196.41	8.46	641.42	3.08	1.8653	0.852	9.61E-03
03142013 054800	8440.77		1197.35	9.26	641.44	2.95	1.8667	0.8527	9.61E-03
03142013 064800	8441.77		1197.13	8.57	641.42	2.88	1.8664	0.8526	9.61E-03
03142013 074800	8442.77		1197.15	8.06	641.51	2.96	1.8661	0.8525	9.61E-03
03142013 084800	8443.77		1196.71	8.76	641.42	2.71	1.8657	0.8523	9.61E-03
03142013 094800	8444.77		1197.1	6.84	641.31	2.9	1.8666	0.8527	9.61E-03
03142013 104800	8445.77		1197.09	8.72	641.46	2.8	1.8662	0.8525	9.61E-03
03142013 114800	8446.77		1197.37	7.27	641.5	2.96	1.8665	0.8526	9.61E-03
03142013 124800	8447.77		1197.11	9.13	641.99	2.9	1.8647	0.8518	9.61E-03
03142013 134800	8448.77		1196.85	8.57	641.76	3	1.8649	0.8519	9.61E-03
03142013 144800	8449.77		1196.36	8.22	641.62	3.13	1.8646	0.8517	9.61E-03
03142013 154800	8450.77		1197.25	10.38	641.46	4.49	1.8664	0.8526	9.61E-03
03142013 164800	8451.77		1196.5	10.68	641.43	5.17	1.8654	0.8521	9.61E-03
03142013 174800	8452.77		1196.11	9.41	641.34	2.85	1.865	0.8519	9.61E-03
03142013 184800	8453.77		1196.22	9.04	641.23	2.77	1.8655	0.8522	9.61E-03
03142013 194800	8454.77		1195.66	9.3	641.29	2.51	1.8645	0.8517	9.61E-03
03142013 204800	8455.77		1195.94	9.74	641.1	3.11	1.8655	0.8521	9.61E-03
03142013 214800	8456.77		1195.4	8.36	641.06	2.95	1.8647	0.8518	9.61E-03
03142013 224800	8457.77		1195.72	8.4	640.97	2.77	1.8655	0.8522	9.61E-03
03142013 234800	8458.77		1195.31	9.01	640.95	2.85	1.8649	0.8519	9.61E-03
03152013 004800	8459.77		1194.99	8.41	640.98	2.91	1.8643	0.8516	9.61E-03
03152013 014800	8460.77		1195.23	8.55	641.03	2.86	1.8645	0.8517	9.61E-03
03152013 024800	8461.77		1194.61	9.15	640.93	2.8	1.8639	0.8514	9.61E-03
03152013 034800	8462.77		1195	7.49	640.97	2.84	1.8644	0.8516	9.61E-03
03152013 044800	8463.77		1194.73	7.86	640.86	2.85	1.8643	0.8516	9.61E-03
